TxHash,To,From,TokenAmount,UsdAmount
0xdcbde0403117fc05c6191505ccf2da8b5c7de53c0e89ca5eccc3bf74017b32d1,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"3,687.046363 ","na"
0xdcbde0403117fc05c6191505ccf2da8b5c7de53c0e89ca5eccc3bf74017b32d1,0xf8ce90c2710713552fb564869694b2505bfc0846,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,"3,079.327118","$3077.09"
0x2395de1c0fd0e4843970f84ffd39998dd1e3c28b216bde8ab05222b078ea4f02,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"149,432.36409893103703821","$15400936.43"
0x2395de1c0fd0e4843970f84ffd39998dd1e3c28b216bde8ab05222b078ea4f02,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"0.55577289086223525","$57.28"
0x2395de1c0fd0e4843970f84ffd39998dd1e3c28b216bde8ab05222b078ea4f02,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"25.211794221092557793","$2598.40"
0x2395de1c0fd0e4843970f84ffd39998dd1e3c28b216bde8ab05222b078ea4f02,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"149,458.131666042991831253","$15403592.11"
0xdeed4d29d0952278c560e882fb2147d64079ba4ae5470d50bcd7162b9396543a,0x99b0d6641a63ce173e6eb063b3d3aed9a35cf9bf,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1.759999276647320591","$181.39"
0x9b96734a675cba2fe5c9f642d932c64f99dddcbeb734a29510765b2b8410fefa,0x9523fdc055f503f73ff40d7f66850f409d80ef34,0x7224d1965f85572750a7bfb6845759de52a8b76a,"3.766172236944269006","$388.15"
0x32174cc47d81a43497484f0eb64c2a6eecd693e140a3bbbcd54fa8c4bf1a779e,0x156733b89ac5c704f3217fee2949a9d4a73764b5,0x7224d1965f85572750a7bfb6845759de52a8b76a,"3.634049440078070542","$374.54"
0xd027f99ccdec2aecb46b2cd1981471c41c9d520c74b5f1b6ebcfa30efd483af7,0x4f7c28ccb0f1dbd1388209c67eec234273c878bd,0x7224d1965f85572750a7bfb6845759de52a8b76a,"16.051573267422897654","$1654.32"
0x9cc4d5476e2e1948429a5fb6f4997b2c30a263b1ddfe492b8410e3d8530e4ada,0xedbea99418b08086feb2a02c0ca86e5f01509244,0x7224d1965f85572750a7bfb6845759de52a8b76a,"3,079.327118","$3073.50"
0x1493d81bea0b97e1c5a211a798f0cc5a074bb975a413bcee277a72c45bfd92c7,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x4f7c28ccb0f1dbd1388209c67eec234273c878bd,"733,803.985507 ","na"
0xb17ba83b44388a7d9746f48eeca42be8cf20675108195528d8bd8f666abc5279,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,"0",""
0xd764f5df1f42b463110fed19eeebed35dae79507fe603d0e8e70f505327d458f,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf8ce90c2710713552fb564869694b2505bfc0846,"612,786.0975","$610367.70"
0xd764f5df1f42b463110fed19eeebed35dae79507fe603d0e8e70f505327d458f,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"733,803.985507 ","na"
0xd764f5df1f42b463110fed19eeebed35dae79507fe603d0e8e70f505327d458f,0xf8ce90c2710713552fb564869694b2505bfc0846,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,"612,786.0975","$610367.70"
0x7669955aff23fbdadfcfaf4c44d848089251a379302b21c7ddad921a00bda8d1,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"145,434.283667120148618795","$15725611.28"
0x7669955aff23fbdadfcfaf4c44d848089251a379302b21c7ddad921a00bda8d1,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"0.295200593185483022","$31.92"
0x7669955aff23fbdadfcfaf4c44d848089251a379302b21c7ddad921a00bda8d1,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"12.027143079567106871","$1300.48"
0x7669955aff23fbdadfcfaf4c44d848089251a379302b21c7ddad921a00bda8d1,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"145,446.606010792901208688","$15726943.67"
0x0feffea5836bf3da968ce12b8b6748666ebc7b594515e802ac39f7bfad27e356,0x9523fdc055f503f73ff40d7f66850f409d80ef34,0x7224d1965f85572750a7bfb6845759de52a8b76a,"6.041190339844187191","$653.23"
0x073d2e07891fa37cfbc614b50ee24350846bc54b1ee4171e71a732663fab211d,0x156733b89ac5c704f3217fee2949a9d4a73764b5,0x7224d1965f85572750a7bfb6845759de52a8b76a,"3.23458628137204155","$349.75"
0xb39c3da7d7da4fe0cfe15392119e4181dfba42011f1a80ab44ec871e1ce26994,0x99b0d6641a63ce173e6eb063b3d3aed9a35cf9bf,0x7224d1965f85572750a7bfb6845759de52a8b76a,"2.75136645835087813","$297.50"
0x51cbeb201a98353ed2b9b9d0cc6ad673446e8c67d98769faf9a49835d30eff80,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"144,529.394014667899249172","$15627766.79"
0x51cbeb201a98353ed2b9b9d0cc6ad673446e8c67d98769faf9a49835d30eff80,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"1.313133673135676819","$141.99"
0x51cbeb201a98353ed2b9b9d0cc6ad673446e8c67d98769faf9a49835d30eff80,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"0.656327657518342008","$70.97"
0x51cbeb201a98353ed2b9b9d0cc6ad673446e8c67d98769faf9a49835d30eff80,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"144,531.363475998553267999","$15627979.74"
0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0xee7162bb5191e8ec803f7635de9a920159f1f40c,"0.130133517059319219","$12.57"
0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0x39aa39c021dfbae8fac545936693ac917d5e7563,0xee7162bb5191e8ec803f7635de9a920159f1f40c,"615,865.423613","$615338.17"
0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0xee7162bb5191e8ec803f7635de9a920159f1f40c,0x39aa39c021dfbae8fac545936693ac917d5e7563,"29,029,054.92108896","$615091.04"
0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"601,201.951845521359037979","$524164.99"
0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0xee7162bb5191e8ec803f7635de9a920159f1f40c,0x7224d1965f85572750a7bfb6845759de52a8b76a,"612,786.096495","$612261.48"
0xbb637a33f7fc223910721b548ab859a99bab07d83b7a65e235b3fe4689187c97,0xee7162bb5191e8ec803f7635de9a920159f1f40c,0x10db6bce3f2ae1589ec91a872213dae59697967a,"3,079.327118","$3076.69"
0xe96865e664b617af3bf4af9c4846ca9165e10354c6937f5aaed8ca84256fcbc6,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"0",""
0xa6a08bca69cf8497411c204924283077d9da880d2e7824233b5d3c629a49af43,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"596,240.622807 ","na"
0xa6a08bca69cf8497411c204924283077d9da880d2e7824233b5d3c629a49af43,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,0x7224d1965f85572750a7bfb6845759de52a8b76a,"616,698.507206","$616108.84"
0xf2aaa6193eb91a2f3a241ff4cff8dcbc2752dab18274851c95ab98e771586186,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"596,240.622807 ","na"
0xf2aaa6193eb91a2f3a241ff4cff8dcbc2752dab18274851c95ab98e771586186,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.656327657518342008","$186.95"
0x1ea905504f186d83169a1029483fca356b649c7c5692994b07208fd6e79b5df7,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,"596,240.622807 ","na"
0xfadc33350a3da774ea9d531fbdaf121508241df534d2b09607af292b19fb0894,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x99b0d6641a63ce173e6eb063b3d3aed9a35cf9bf,"","na"
0x79318b244ec064cbff7183519c9b21b1780ded64e2ab226fd172ee9b0cc5a725,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x514906fc121c7878424a5c928cad1852cc545892,"0",""
0x20a1555b2299a5a4ea4ac4bed55dd7947a21aadd41f6bb9c9b954cfcac044649,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x514906fc121c7878424a5c928cad1852cc545892,"21.44179696073730008","$6107.69"
0x20a1555b2299a5a4ea4ac4bed55dd7947a21aadd41f6bb9c9b954cfcac044649,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x514906fc121c7878424a5c928cad1852cc545892,"5,455.543308","$5450.33"
0x20a1555b2299a5a4ea4ac4bed55dd7947a21aadd41f6bb9c9b954cfcac044649,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0xc3bf82ffeb6aad4c77e95df5e99c74e824cb3ca0e156a628841bb4e19a6393cd,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"5,458.11 ","na"
0xc3bf82ffeb6aad4c77e95df5e99c74e824cb3ca0e156a628841bb4e19a6393cd,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,0x7224d1965f85572750a7bfb6845759de52a8b76a,"5,644.937107","$5639.54"
0xea97ce15bc4003fd41960dedae82766972a083e52bfe6f0f72084f28665b045d,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"601,698.732807 ","na"
0xea97ce15bc4003fd41960dedae82766972a083e52bfe6f0f72084f28665b045d,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.004384951923532871","$1.25"
0x892e259c939de69a8eb669e7d73be564acb517703ddf0d7f1c9a3fc591047e9e,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"126,303.603130928079161791","$35977549.60"
0x892e259c939de69a8eb669e7d73be564acb517703ddf0d7f1c9a3fc591047e9e,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"0.149359994624503425","$42.55"
0x892e259c939de69a8eb669e7d73be564acb517703ddf0d7f1c9a3fc591047e9e,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x7224d1965f85572750a7bfb6845759de52a8b76a,"5.017735987234464005","$1429.30"
0x892e259c939de69a8eb669e7d73be564acb517703ddf0d7f1c9a3fc591047e9e,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"126,298.734754935469201211","$35976162.85"
0x4c2e7a324f00341ceb5b4a981fea84ee304e61ca53a10c390dd25198478ff329,0x9523fdc055f503f73ff40d7f66850f409d80ef34,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4.407585864744063839","$1255.50"
0xdb68a9a0925f2c6f1430ed8da9d27d2f958fc3b160203f69d5209d75f2a00614,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"9.040329054962574772","$2575.14"
0x2227a188a17044dcbe33bcc64085e8fde3a5050246c4d11e9a84d899aeac3f94,0x156733b89ac5c704f3217fee2949a9d4a73764b5,0x7224d1965f85572750a7bfb6845759de52a8b76a,"2.214919555688789226","$630.92"
0xa8d1e66874c4d8d4f6add22ccd220547ee2afbc5988e9c3375d7ad61265b7085,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x9523fdc055f503f73ff40d7f66850f409d80ef34,"0.000129834108202594 ","na"
0xed21fa8c0786358217a8a0b2327d06df364e1296482fcb4da164843de9d6c67b,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf553e1f826f42716cdfe02bde5ee76b2a52fc7eb,"0",""
0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf8ce90c2710713552fb564869694b2505bfc0846,"1,849.940618","$1851.65"
0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,789.055647 ","na"
0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0xf8ce90c2710713552fb564869694b2505bfc0846,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,"1,849.940618","$1851.65"
0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf8ce90c2710713552fb564869694b2505bfc0846,"0.000129834108202594 ","na"
0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.000129834108202594 ","na"
0x1c64138bd1d3407fe2186c2cca041189f1c1846a252ad61abbb9eba2d8f389eb,0xf8ce90c2710713552fb564869694b2505bfc0846,0xf553e1f826f42716cdfe02bde5ee76b2a52fc7eb,"0.000129834108202594 ","na"
0x1da36cb8fc6eb9a43cdd9e9238f4ab296a1eedbd2e040fe96248c144be669ef7,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,"601,698.732807 ","na"
0x38f14aaf794645cc85140da1da6427d30dcfdda02858f71a9308de3bdb880999,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,"0",""
0xd20d0f37f657c16ed4d4f6f93e16f269bfc571d9e6ac4c1746b9e0baf7500d36,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,"0.15400898","$1757.47"
0xd20d0f37f657c16ed4d4f6f93e16f269bfc571d9e6ac4c1746b9e0baf7500d36,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,"0.151676726573649615","$1774.83"
0xd20d0f37f657c16ed4d4f6f93e16f269bfc571d9e6ac4c1746b9e0baf7500d36,0x0000000000000000000000000000000000000000,0x6684977bbed67e101bb80fc07fccfba655c0a64f,"0.000000001857007159 ","na"
0xd20d0f37f657c16ed4d4f6f93e16f269bfc571d9e6ac4c1746b9e0baf7500d36,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.000001527082208618 ","na"
0xb0e39bb96c33ce78edfdbbb6ba104d188d01d5b65c9a899948d0e5ba2b547102,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,"0.152","$1778.62"
0xb0e39bb96c33ce78edfdbbb6ba104d188d01d5b65c9a899948d0e5ba2b547102,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.15400898","$1757.47"
0xe289ed63707ed49a2bbc01b0dd057a1ef3d32f0d0aef2b7293711e74be5b2ee6,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,"0",""
0x97f119055bdc4b546b5710ce3cef4cedf26d5381dac3e006e66e1b3b33250f04,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x8daebade922df735c38c80c7ebd708af50815faa,"0",""
0x3e688a0f1f2e5f90acb714a2a08f59453de172bf9d826e98ec0e96f663b52083,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,"0",""
0x90d48a79817b37b7bf36a65712f85d97d0da0af601c67389ff70e7f2d0d66778,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,"149,873.113243","$150011.68"
0x90d48a79817b37b7bf36a65712f85d97d0da0af601c67389ff70e7f2d0d66778,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,"390.535235390820673604","$148317.81"
0x90d48a79817b37b7bf36a65712f85d97d0da0af601c67389ff70e7f2d0d66778,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,0x7224d1965f85572750a7bfb6845759de52a8b76a,"12.995","$148292.45"
0xfd23626bd3e25e08927cda154adf5425949f0bf5535fcaed24e2806f20db63b4,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0d962e276898b5d785d27a916c4867d223246ee4,"148,143","$148279.96"
0x3e2fb4a3799945d2b82e41dbc339a2fe800dd8489b4acd5b48c6d6c075fc0458,0x0d962e276898b5d785d27a916c4867d223246ee4,0x7224d1965f85572750a7bfb6845759de52a8b76a,"12.9995","$152112.71"
0x5dc1ffa8ea1338bdbfdf6637b2146f37fc612e4bcadda853d07f29eda1467b6a,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,"0.000130254835714682 ","na"
0x5dc1ffa8ea1338bdbfdf6637b2146f37fc612e4bcadda853d07f29eda1467b6a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,0x0000000000000000000000000000000000000000,"0.000130254835714682 ","na"
0x5dc1ffa8ea1338bdbfdf6637b2146f37fc612e4bcadda853d07f29eda1467b6a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,0x7224d1965f85572750a7bfb6845759de52a8b76a,"13.08521967","$232,792.74"
0x5dc1ffa8ea1338bdbfdf6637b2146f37fc612e4bcadda853d07f29eda1467b6a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,0x7224d1965f85572750a7bfb6845759de52a8b76a,"13.02667192502076423","$230,728.44"
0xb535824cf38275e2a84a03fe3a839306b938884fcfc418bd3f421bdfb0e14c78,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xee7162bb5191e8ec803f7635de9a920159f1f40c,"616,887.9","$616,298.05"
0xb535824cf38275e2a84a03fe3a839306b938884fcfc418bd3f421bdfb0e14c78,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"","na"
0xcf1059320f71094effa631de043d4376d81cdb7cf371bf42fa8e9fc4d36a40f0,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,"12.995","$148,292.45"
0xcf1059320f71094effa631de043d4376d81cdb7cf371bf42fa8e9fc4d36a40f0,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x2dbc7dd86c6cd87b525bd54ea73ebeebbc307f68,"12.689956660462690295","$148,490.61"
0xcf1059320f71094effa631de043d4376d81cdb7cf371bf42fa8e9fc4d36a40f0,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.000128307025993976 ","na"
0x70913520a69b5f592d6394d2d364d6de6f49bfd0e30a915d1355af70ad725d39,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x0000000000000000000000000000000000000000,"290,000 ","na"
0x70913520a69b5f592d6394d2d364d6de6f49bfd0e30a915d1355af70ad725d39,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,0x7224d1965f85572750a7bfb6845759de52a8b76a,"299,866.053861","$300,143.29"
0x68f938df2625cf1a57efc371337a3755bd55389a1c7fa5c7d1140cca14e4a886,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"889,909.67716 ","na"
0x68f938df2625cf1a57efc371337a3755bd55389a1c7fa5c7d1140cca14e4a886,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.756841546183875367","$136.46"
0x69ba225e29a0bd614fd7ab02e886d4579a104f5edb664366c63b640c275af459,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x156733b89ac5c704f3217fee2949a9d4a73764b5,"0.002119073685288485 ","na"
0xfa204bf1219e73d0e5185d013260faa5a2b227f2bade88e91d347f221f81e53c,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x63671425ef4d25ec2b12c7d05de855c143f16e3b,"0",""
0x173164255074c657673994f8a2f514bf393a1c29ab483dd9e5e28b3d03dd86e8,0xc24da7a6b5adc8771588d58b6109ef52c95a311e,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.002119073685288485 ","na"
0x05303a93791e113655722932b9b27404c760d5af60d5c3e81c8db2f51d7f15c8,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"99,985.183481906672749251","$12,937,955.44"
0x05303a93791e113655722932b9b27404c760d5af60d5c3e81c8db2f51d7f15c8,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"0.915578899331612237","$118.47"
0x05303a93791e113655722932b9b27404c760d5af60d5c3e81c8db2f51d7f15c8,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,"4.902930706671450919","$634.43"
0x05303a93791e113655722932b9b27404c760d5af60d5c3e81c8db2f51d7f15c8,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,0x8f5adc58b32d4e5ca02eac0e293d35855999436c,"99,991.001991512675812407","$12,938,708.35"
0x21e1fa376eff058d817b717646fb378fbe5c4ad92fcaebbc8806b27318d8b480,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"4.238583998447869266","$548.47"
0x4275502863821e8b90a91a6dad972adf969db8242e74f320512ca280bac7fbf6,0xc24da7a6b5adc8771588d58b6109ef52c95a311e,0x7224d1965f85572750a7bfb6845759de52a8b76a,"0.664346708223581653","$85.97"
0x9349dfbfb79f5b35520b30fb94220dd9d156fd004fec9b0187ba06a3e57dbfb4,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,"1,821.08212 ","na"
0x5fc8b2f50bd2810359cde906018d04e30c1fb54680f2f2e48cbf1bd135046cd1,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf8ce90c2710713552fb564869694b2505bfc0846,"1,882.714041","$1,883.19"
0x5fc8b2f50bd2810359cde906018d04e30c1fb54680f2f2e48cbf1bd135046cd1,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,821.08212 ","na"
0x5fc8b2f50bd2810359cde906018d04e30c1fb54680f2f2e48cbf1bd135046cd1,0xf8ce90c2710713552fb564869694b2505bfc0846,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,"1,882.714041","$1,883.19"
0x0b8e4e935e7e42d13f36443346bc9c167409cfaae38e2197df770c023b0b328c,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x11111254369792b2ca5d084ab5eea397ca8fa48b,"14.057001000596774338","$1,829.17"
0x0b8e4e935e7e42d13f36443346bc9c167409cfaae38e2197df770c023b0b328c,0x11111254369792b2ca5d084ab5eea397ca8fa48b,0x728bbe9bbee3af78ad611315076621865950b344,"14.057001000596774338","$1,829.17"
0x0b8e4e935e7e42d13f36443346bc9c167409cfaae38e2197df770c023b0b328c,0x728bbe9bbee3af78ad611315076621865950b344,0x514906fc121c7878424a5c928cad1852cc545892,"14.057001000596774338","$1,829.17"
0x0b8e4e935e7e42d13f36443346bc9c167409cfaae38e2197df770c023b0b328c,0x514906fc121c7878424a5c928cad1852cc545892,0x728bbe9bbee3af78ad611315076621865950b344,"1,891.054817","$1,891.53"
0x0b8e4e935e7e42d13f36443346bc9c167409cfaae38e2197df770c023b0b328c,0x728bbe9bbee3af78ad611315076621865950b344,0x68a17b587caf4f9329f0e372e3a78d23a46de6b5,"8.340776","$8.34"
0x0b8e4e935e7e42d13f36443346bc9c167409cfaae38e2197df770c023b0b328c,0x728bbe9bbee3af78ad611315076621865950b344,0x11111254369792b2ca5d084ab5eea397ca8fa48b,"1,882.714041","$1,883.19"
0x0b8e4e935e7e42d13f36443346bc9c167409cfaae38e2197df770c023b0b328c,0x11111254369792b2ca5d084ab5eea397ca8fa48b,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1,882.714041","$1,883.19"
0x1b510b5f1a2de3657fd3492e04e3e336b8a9b66324217f0fc2de4a3d7e8f715c,0x7224d1965f85572750a7bfb6845759de52a8b76a,0x61935cbdd02287b511119ddb11aeb42f1593b7ef,"0",""
0x79f7725ba439a14f6f5c8f9993de3cef8fbf8240776c2625ba2ff7b1f5ddf4c4,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xa0246c9032bc3a600820415ae600c6388619a14d,"0",""
0x587aedf3e61447d0a792fa875b00f7cf7b7eb6f4e5330f75aac02f9100213afc,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xa0246c9032bc3a600820415ae600c6388619a14d,"0",""
0x51b2f0d9fae7c5286ff47016826b68c10eb4b5d1bb3cdf4d717b67e0caa1de78,0xc24da7a6b5adc8771588d58b6109ef52c95a311e,0x7224d1965f85572750a7bfb6845759de52a8b76a,"1.585244835578977125","$206.28"
0x157f0d406f3f97d1388f01a1904a095355d3e464ff6e83f14d223ef8e4b1db39,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,0x7224d1965f85572750a7bfb6845759de52a8b76a,"12.471756165017797213","$1,622.89"
0xfbbd3ce51e1cd237bb20e3b77e3b7f67610a4af1e0891e3b0ac6bfd00a99fca2,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xe1f9a3ee001a2ecc906e8de637dbf20bb2d44633,"972.566013 ","na"
0xf6570abdd5f10890066195e3e9da044dc6ec95755fd0eb51852bd08b346933bd,0x7224d1965f85572750a7bfb6845759de52a8b76a,0xf8ce90c2710713552fb564869694b2505bfc0846,"1,005.392024","$1,005.27"
0xf6570abdd5f10890066195e3e9da044dc6ec95755fd0eb51852bd08b346933bd,0x0000000000000000000000000000000000000000,0x7224d1965f85572750a7bfb6845759de52a8b76a,"972.566013 ","na"
0xf6570abdd5f10890066195e3e9da044dc6ec95755fd0eb51852bd08b346933bd,0xf8ce90c2710713552fb564869694b2505bfc0846,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,"1,005.392024","$1,005.27"
